elapsed_ms,frame,scene,event,ms
2916.761,27,1,"Application Render",0.9407
2917.3331,27,1,"Application Compose",0.516
2921.3615,27,1,"SubmitCommandLists",4.0125
2921.5349,27,1,"Shadowmap packing",0.00039999999
2921.5429,27,1,"Render",0.939199984
2921.5482,27,1,"Procedural Animations",0.00310000009
2921.5524,27,1,"Script Components",0.00120000006
2921.5582,27,1,"CPU Frame",2.94300008
2921.5616,27,1,"Input",0.470299989
2921.5678,27,1,"GUI Update",0.111199997
2921.5729,27,1,"Frustum Culling",0.109399997
2921.5767,27,1,"Animations",9.99999975e-05
2921.581,27,1,"Spring Dependencies",9.99999975e-05
2921.5855,27,1,"GUI Render",0.124300003
2921.5895,27,1,"Physics",0.0027999999
2921.5931,27,1,"Update",0.678200006
2921.5975,27,1,"Fixed Update",9.99999975e-05
2921.6011,27,1,"Spline Update",0.00150000001
2921.6056,27,1,"Compose",0.515600026
2921.8132,27,1,"Update Buffers (CPU)",0.244900003
2923.3022,28,1,"RenderPath3D Update",0.4586
2923.3168,28,1,"Application Update",0.553
2924.1089,28,1,"Application Render",0.7884
2924.9561,28,1,"Application Compose",0.7822
2928.1126,28,1,"SubmitCommandLists",3.1227
2928.2368,28,1,"Shadowmap packing",0.000300000014
2928.2482,28,1,"Render",0.787699997
2928.2514,28,1,"Procedural Animations",0.00209999993
2928.2555,28,1,"Script Components",0.000600000028
2928.2601,28,1,"CPU Frame",3.53929996
2928.264,28,1,"Input",0.892700016
2928.27,28,1,"GUI Update",0.248300001
